target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
ellis.tva.gov,tva.gov,.gov,,,,,,,,,,,Tennessee Valley Authority,TVA IT,Executive,,"[""omb_idea""]",False,2024-07-12T16:38:51.510Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,False,,,,,,,,,,,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",,,,,,,,Sign in to your account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crmsynca.tva.gov,tva.gov,.gov,True,https://unavailable.tva.gov/,tva.gov,gov,unavailable.tva.gov,True,200.0,text/html,True,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T16:22:09.410Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""cloudflareinsights.com"",""static.cloudflareinsights.com""]",2.0,"["".tva.gov""]",False,0.0,0.0,,,,,,,,,,,,,,,,en,,False,False,True,https://unavailable.tva.gov/,True,200.0,text/html,,,,False,True,https://unavailable.tva.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
edtservice.tva.gov,tva.gov,.gov,False,https://edtservice.tva.gov/,tva.gov,gov,edtservice.tva.gov,True,200.0,text/html,True,True,Tennessee Valley Authority,TVA IT,Executive,True,"[""omb_idea""]",True,2024-07-12T20:03:55.760Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,,0.0,"["".edtservice.tva.gov"","".tva.gov"",""edtservice.tva.gov""]",False,0.0,122.3,,,,,TVA Solar Calculator,,,,,,,,,,,,,False,False,False,https://edtservice.tva.gov/robots.txt,False,404.0,text/html,,,,False,False,https://edtservice.tva.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
communityinfohub.tva.gov,tva.gov,.gov,False,https://communityinfohub.tva.gov/,tva.gov,gov,communityinfohub.tva.gov,True,200.0,text/html,True,True,Tennessee Valley Authority,TVA IT,Executive,True,"[""omb_idea""]",False,2024-07-12T16:24:35.858Z,completed,timeout,completed,completed,timeout,completed,unknown_error,completed,True,,,,,False,,False,,"[""gov.content.powerapps.us"",""tb.events.data.microsoft.com""]",2.0,"["".communityinfohub.tva.gov"","".tva.gov"",""communityinfohub.tva.gov""]",True,,,"[""about"",""privacy""]","[""accessibility"",""freedom of information act"",""privacy policy""]",,,Home  · Community Portal,,,,,,,,,,,en-US,,False,False,False,https://communityinfohub.tva.gov/robots.txt,False,404.0,text/html,,,,False,False,https://communityinfohub.tva.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
gpp.tva.gov,tva.gov,.gov,,,,,,,,,,,Tennessee Valley Authority,TVA IT,Executive,,"[""pulse""]",,2024-07-12T16:34:23.764Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emmsega.cflb.tva.gov,tva.gov,.gov,,,,,,,,,,,Tennessee Valley Authority,TVA IT,Executive,,"[""omb_idea""]",False,2024-07-12T16:23:20.540Z,connection_reset,connection_reset,completed,connection_reset,connection_reset,connection_reset,unknown_error,connection_reset,False,,,,,,,,,,,"["".emmsega.cflb.tva.gov""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plus.tva.gov,tva.gov,.gov,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/saml2?SAMLRequest=nVJdb9sgFP0rFu%2F%2BonYcozhSlmhapK6zmqwPeyNwSZFs8LjY3f79XJKq3cOqqW%2BIew7n47JC3nd0YJvRP5p7%2BDkC%2BuhX3xlkl0lDRmeY5aiRGd4DMi%2FYYfP1ltEkY4Oz3grbkWiDCM5ra7bW4NiDO4CbtIDv97cNefR%2BQJamfuIzQyZ4mRn7dD1hImyfGj4N%2FAyJtCTazUa04c8vvvI7e9Ym6bVwFq3y1nTaQKDSKqtrKmRcZ9lNXNRVHi8LCbHMF0UmspNSokxDIhJ9tk5ACNwQxTsEEu13DTncbdWpqtSC3ixLBSUsZE1LAXRB61PBgUs1A7HliHqCVyriCHuDnhvfEJrRIs6qOKdHmrGsZHmdFMviB4naa1WftJHanN%2Fv9XQBIftyPLZx%2B%2B1wDA9MWoK7m9EfqvQBHIY6ZwWyXoU2WLDv3q78fWf8Zc9k%2FX8WVulboavswJ5T7Het7bT4HW26zj5tHXA%2FJ%2FNuhLCknvt%2Fe8mTPNxoGasAZaPBAYRWGiRJ11fZv3%2F2%2Bg8%3D&RelayState=https%3A%2F%2Ftvaprod.servicenowservices.com%2Fesc,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""pulse"",""omb_idea""]",False,2024-07-12T20:05:39.321Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,"[""aadcdn.msauth.net"",""aadcdn.msauthimages.net"",""autologon.microsoftazuread-sso.com"",""dakg4cmpuclai.cloudfront.net"",""login.live.com"",""tvaprod.servicenowservices.com""]",6.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.064586890625,437.799,"[""privacy""]",,True,True,Sign in to your account,,,,,,,,,,,en,,False,False,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/saml2?SAMLRequest=nVJdb5swFP0ryO%2BAcSEEK0TKEk2L1HWoyfqwN8e%2BpJbAZr6Gbv9%2B1EnV7mHV1DfL9xyfj%2BsVir5jA9%2BM%2FtHcw88R0Ee%2F%2Bs4gv0xqMjrDrUCN3IgekHvJD5uvt5wllA%2FOeittR6INIjivrdlag2MP7gBu0hK%2B39%2FW5NH7AXma%2BknMDJXgZWbs0%2FWEibR9asQ0iDMkypJoNxvRRjy%2F%2BMrv7FmbpNfSWbStt6bTBgKVlbSqmFRxRelNnFdlFi9zBbHKFjmV9NS2skhDIhJ9tk5CCFyTVnQIJNrvanK427LiVC4EKFjQQlZZXpYiP8kqX6plVtBWzEBsBKKe4JWKOMLeoBfG14RRlse0jDN2ZJTTgrObJF%2BUP0jUXKv6pI3S5vx%2Br6cLCPmX47GJm2%2BHY3hg0grc3Yz%2BUKUP4DDUOSuQ9Sq0wYN993bl7zsTL3sm6%2F%2BzsErfCl1lB%2F6cYr9rbKfl72jTdfZp60D4OZl3I4Ql9cL%2F20uWZOFGq7gNUD4aHEDqVoMi6foq%2B%2FfPXv8B&RelayState=https%3A%2F%2Ftvaprod.servicenowservices.com%2Fesc,True,200.0,text/html,,,,False,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/saml2?SAMLRequest=nVJBbtswEPyKwLskipYti7AMuDaKGkhTIXZ76I0hVw4BiVS5lJL8vjLtIMkhQdHbgjuzOzPLFYquZT3fDP7B3MGfAdBHT11rkF86FRmc4VagRm5EB8i95IfN9xvOEsp7Z72VtiXRBhGc19ZsrcGhA3cAN2oJP%2B9uKvLgfY88Tf0oJoZK8NIz9vFaYSJtlxox9uIEibIk2k1CtBHnia%2F81p60STotnUXbeGtabSBQWUHLkkkVl5TO4rwssniZK4hVtsippPdNI%2BdpcESir9ZJCIYr0ogWgUT7XUUOt9tlIUUpRAmQq2wqima2gExmy8VyPlvIMxBrgahHeKUiDrA36IXxFWGU5TEt4owdGeV0zlmRTOTfJKqvUX3RRmlz%2BjzX%2BwsI%2BbfjsY7rH4djGDBqBe52Qv9XpL%2FAYYhz2kDWq5AGD%2FLd25N%2Frky83Jms%2F03CKn276Lq252cX%2B11tWy2fo03b2setA%2BEnZ94NEI7UCf%2BxlizJwotWcROgfDDYg9SNBkXS9XXt%2B5%2B9%2Fgs%3D&RelayState=https%3A%2F%2Ftvaprod.servicenowservices.com%2Fesc,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
office.tva.gov,tva.gov,.gov,False,https://login.microsoftonline.com/?whr=tva.gov&sso_reload=true,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T20:05:55.054Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""aadcdn.msauth.net"",""aadcdn.msftauth.net"",""aadcdn.msftauthimages.net"",""autologon.microsoftazuread-sso.com"",""dakg4cmpuclai.cloudfront.net"",""login.live.com""]",6.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.064586890625,538.3,"[""privacy""]",,,,Sign in to your account,,,,,,,,,,,en,,False,False,True,https://login.microsoftonline.com/?whr=tva.gov,True,200.0,text/html,,,,False,True,https://login.microsoftonline.com/?whr=tva.gov,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
technowd.tva.gov,tva.gov,.gov,True,https://unavailable.tva.gov/,tva.gov,gov,unavailable.tva.gov,True,200.0,text/html,True,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T17:35:06.597Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""cloudflareinsights.com"",""static.cloudflareinsights.com""]",2.0,"["".tva.gov""]",False,0.0,0.0,,,,,,,,,,,,,,,,en,,False,False,True,https://unavailable.tva.gov/,True,200.0,text/html,,,,False,True,https://unavailable.tva.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
concur.tva.gov,tva.gov,.gov,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client_id=2793995e-0a7d-40d7-bd35-6968ba142197&redirect_uri=https%3A%2F%2Flauncher.myapps.microsoft.com%2Fapi%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=ir1dPoYlmMWKfWCifCt2ye12N6r48JMAe3t3PZs9804&code_challenge_method=S256&response_mode=form_post&nonce=638563936677538262.ZWM2MTVkZGEtOTc4MS00YTgzLThmZWItYTJhYjlmN2JkOTZiZjE5ZDM2MDAtZjNlYy00NzJhLWJmYzUtMmU3Y2I5NTQ4ZTA5&client_info=1&x-client-brkrver=IDWeb.2.17.1.0&client-request-id=e00c4d9b-af8b-4629-99d8-0db21ebda66b&state=CfDJ8Jf7XhjzbihDvpJPccI4CQnfLZzmfB6tjvbjiqnh17aYNkOzmlcYEoRLetpegd6AY1yhtsCATIfgIpAMVqqUBtZ-e9laeU4wJv7ah-a16UD5AeLoGL_PwlKFrdz8UDmD_L5YWKxMjuSG1LfiYspVKwOjBciaWE3-tdxUvFdEZ6Upzxoy4EQ5fo7wjjdoZHIC18b50kBOcTEKf-GbNgyvOUIvqn5vf7PaItYeV_QM6RYEOuAJVuF2pTTrBcunL6j0qvLL7HKmzGdWHZaiydGYb24JQkCWUcwhw_og-iTlpWSDob4EUGIDKmyELpD46jiFHipdzMYfTI-qCL7rQ6qBs35hfxbgpp963NOdITX3iEJ3YdRbmOs7_OhiR50MPQDEOSS1lXsbK4QRCSZlrOG6ixuDIJdH2q7_tDqlZr78QEbP4XgSOTRXe83E9YJGRraNL450d0jACy1icT5q6khlZpa5GNJ-fuKTItlCscDgrtinSsXlr2MO4Kz1Eby43BMZJwOWeFWzM4GMz8k7aQyikrlMk21n8jQNs7tE0OxdqV71&x-client-SKU=ID_NET6_0&x-client-ver=7.4.0.0&sso_reload=true,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T15:07:58.399Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""aadcdn.msauth.net"",""aadcdn.msauthimages.net"",""aadcdn.msftauth.net"",""autologon.microsoftazuread-sso.com"",""dakg4cmpuclai.cloudfront.net"",""login.live.com""]",6.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.130627546875,542.099,"[""privacy""]",,,,Sign in to your account,,,,,,,,,,,en,,False,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client_id=2793995e-0a7d-40d7-bd35-6968ba142197&redirect_uri=https%3A%2F%2Flauncher.myapps.microsoft.com%2Fapi%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=JiYPrL7nHV835it-6KtXjg4l1TTmAzPGOoBOqJjDwjo&code_challenge_method=S256&response_mode=form_post&nonce=638563936705648201.YzVhZGU4OTMtYjZiOS00MjI5LTk5ZWMtZWUwMzI1ZGRlZjgxMDFjZWRkMzEtYjU3ZS00YzIyLTlmZjktYmY0OTg2ZDZmMzJl&client_info=1&x-client-brkrver=IDWeb.2.17.1.0&client-request-id=c1a92ea9-f21f-4d6f-8530-71896de66213&state=CfDJ8Jf7XhjzbihDvpJPccI4CQldiJts-N794TzzU6LtY7D90qaXj_uDqys3OigrtWdVKqWpTDbciR0BqBJV0EehTe0eLuGgtKftBvEM4HlP3CLw6rMB2SCURb_AXxaHForIbVCuy6eOx-Qq1Fz0x5rAj4iZeX_jlqst3TICHdxBAyTFmVReqSxpmxVFtThqnP_c2klN7EKj0dQXvSz2jvh9R4IcGP97PCOwEd4GzEpGEAaoJvMPhcYPSH1RqdetWexGPFUBWE8hDROZ_zVLroKBR0R8TnDyAZatlmpRBlkU9fqrv2sqpsh2ujR1f_dZbx4ex_HYINzzVGlUlwHSpkfuVta_pXk2CNmq8wucBe8OXkVkwb6vjWiBNLt6ZO0r9ZtskeibGNq94Uh_Zc9JjaX2OfX_W0j_ZZwK3uJwNYYogAu_E9j9yXOnKSl4OZAJBlm83hkX1JIQaQsDw7YSqraJiNAHWNdPtP7zPrHFSBzCa9oSz2lr1BQoaWdGA60zOMKWXahzNAzBAcUCPHuAO1ue_lyZ3cbCbressUXcADdjXVKd&x-client-SKU=ID_NET6_0&x-client-ver=7.4.0.0,True,200.0,text/html,,,,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client_id=2793995e-0a7d-40d7-bd35-6968ba142197&redirect_uri=https%3A%2F%2Flauncher.myapps.microsoft.com%2Fapi%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=rWEtIbz7gNVUk4JOlW4SSuQDk1STFSjdQOYo6vVWy9Q&code_challenge_method=S256&response_mode=form_post&nonce=638563936724980086.NmI1MWFmZDAtZGM0Yi00Nzc1LTk3ZmItOWNhMjE2MmQ0ZTk5MTNlYzU0OTItNzhiOC00NWE1LWJiOGYtOTVmYTg4ZDkxOTRk&client_info=1&x-client-brkrver=IDWeb.2.17.1.0&client-request-id=3471771b-fb07-40e1-a71a-12b77c329509&state=CfDJ8Jf7XhjzbihDvpJPccI4CQlLX-z-nihP3bEJqWyq5x-ELV2N4a8KD4tvLayKdTZBMfW7C1OyLENUffrEZftdUloEZ6yWqW-ubsVQPzz0kFa8rwGEmnWYcxMnw079RbIiiz8ev4pEm3tCaaP3EzTFD97bfTRQwbQqAnBxTzPfyuynfAqVrqRYWqh2JlXTJ74iLulHaZmpz3Afu3ataTEhPpUyDJXQAtrFSfG6Nu1tsCg4m-oeaRYBKwNNMj3K2axMm1jT7UKeSjEk6PSdW16BU_Nz_mUKWI3xiDag-XkKHRwSr8RcgUDlpXoGQNkdnCWswLwhM25-u6CHFUEekV6Wq5ACy5zdtAETPMiEVhnDr7AUUotyZ0AmtwPUK39Me9ctMPf8mb0yyaZJuTF-FfFejbuaiv-nHLv71EOB_U1qooe8D77Y9WZlWwH9v__mR3nE3qL9jAuyaQVORC9pFMlCEH4YZJAn9iqDdz7QucfZ7weEVqApKa8KkcaGWjOl6TfWXjhvsGcNKssjfjFEdq1fv_fYJZXmQDi6PML5TppNO5T6&x-client-SKU=ID_NET6_0&x-client-ver=7.4.0.0,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
work.tva.gov,tva.gov,.gov,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=609FF0A796019D45F3F777A98EBA65DC0FA6A2AECA621E51%2D30D929D07A2E6117D190DB659B97BCD9F81E4B9E0F9003E4BBD9192CA93C49E7&redirect%5Furi=https%3A%2F%2Ftvacloud%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=tva%2Egov&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=adab3ba1%2De0ff%2D5000%2Deaab%2Dc4a67917f514&sso_reload=true,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T20:06:51.463Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,"[""aadcdn.msauth.net"",""aadcdn.msauthimages.net"",""aadcdn.msftauth.net"",""autologon.microsoftazuread-sso.com"",""dakg4cmpuclai.cloudfront.net"",""login.live.com""]",6.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.064586890625,864.0,"[""privacy""]",,,,Sign in to your account,,,,,,,,,,,en,,False,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=B79FD4FBB48AE14C7D548FD0898A525AB028AB3B799B1AA7%2DFFEA6E725F5F53A53DDF9CDEA2CDDA4C85DAB1E373C0D334645FCDB371005D48&redirect%5Furi=https%3A%2F%2Ftvacloud%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=tva%2Egov&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=aeab3ba1%2D60bb%2D5000%2Deaab%2Dc06eb06b6c6a,True,200.0,text/html,,,,False,True,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=0ACF2E715536FBD2B24755402863431BB5F7B72FC6336100%2DED6B0EB3829D8A57B5A7A10B74E18E8924E13C2690327F57B6E48A51B3A76AA1&redirect%5Furi=https%3A%2F%2Ftvacloud%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&domain%5Fhint=tva%2Egov&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=afab3ba1%2D1046%2D5000%2Deaab%2Dc9ea5d9091ed,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
edt.tva.gov,tva.gov,.gov,False,https://edt.tva.gov/,tva.gov,gov,edt.tva.gov,True,200.0,text/html,True,True,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",True,2024-07-12T16:38:37.754Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,,0.0,"["".edt.tva.gov"","".tva.gov"",""edt.tva.gov""]",True,0.6796228930664063,1061.099,"[""about"",""fear"",""privacy""]","[""accessibility"",""no fear act"",""freedom of information act"",""inspector general"",""privacy policy""]",,,Solar Calculator,,,,,,,,,,,en,,False,True,False,https://edt.tva.gov/robots.txt,True,200.0,text/html,1143.0,,,True,False,https://edt.tva.gov/sitemap.xml,True,200.0,text/html,2081.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
uaaa.tva.gov,tva.gov,.gov,,,,,,,,,,,Tennessee Valley Authority,TVA IT,Executive,,"[""omb_idea""]",False,2024-07-12T18:38:47.377Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,False,,,,,,,,,,,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",,,,,,,,Sign in to your account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oer.tva.gov,tva.gov,.gov,,,,,,,,,,,Tennessee Valley Authority,TVA IT,Executive,False,"[""omb_idea""]",False,2024-07-12T15:09:54.636Z,timeout,completed,completed,completed,timeout,timeout,unknown_error,completed,True,,,,,,,,,,,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",,,,,,,,Sign in to your account,,,,,,,,,,,,,,,,,,,,,,,False,False,https://login.microsoftonline.com/270992cd-9003-4971-84de-d1640c0bffc5/oauth2/v2.0/authorize?client_id=ec04d7d8-0476-4acd-bce4-81f438363d37&scope=https%3A%2F%2Fanalysis.usgovcloudapi.net%2Fpowerbi%2Fapi%2F.default%20openid%20profile%20offline_access&redirect_uri=https%3A%2F%2Fapp.powerbigov.us%2Fsignin&client-request-id=1715606d-b42c-463f-82ec-aac178b67775&response_mode=fragment&response_type=code&x-client-SKU=msal.js.browser&x-client-VER=2.25.0&client_info=1&code_challenge=-4D1_MGQXcTUBs3Oh3D2iOWQdPemy8418TWWA6gShLQ&code_challenge_method=S256&nonce=cf0ff8dc-1ffe-49ae-ad16-145f64bdf547&state=eyJpZCI6ImIzMzM1NDY1LTI1ZmEtNDE1Yy1hZWYyLTc5OWRkMmExOWUxNyIsIm1ldGEiOnsiaW50ZXJhY3Rpb25UeXBlIjoicmVkaXJlY3QifX0%3D%7C1720796954685.5%3B1720796954686.7002%3B1720796954325.1&site_id=500453&nux=1&sso_reload=true,True,200.0,text/html,,,,,,,,,,,,,,
vpnknx.tva.gov,tva.gov,.gov,True,https://vpnknx.tva.gov/CACHE/sdesktop/install/start.htm,tva.gov,gov,vpnknx.tva.gov,True,200.0,text/html,True,True,Tennessee Valley Authority,TVA IT,Executive,,"[""pulse"",""omb_idea""]",False,2024-07-12T18:59:04.432Z,completed,completed,completed,unknown_error,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,"[""vpnknx.tva.gov""]",False,0.0,729.199,,,True,True,Installation,,,,,,,,,,,,,False,True,False,https://vpnknx.tva.gov/robots.txt,True,200.0,text/plain,26.0,,,False,True,https://vpnknx.tva.gov/+CSCOE+/message.html?mc=2,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
